,id,user_token,location,business,sex,employment,education,username,url,agrees,thanks,asks,answers,posts,followees,followers,topic1,topic2,topic3,topic4,topic5,hashId
16820,17612,tippimaths,新加坡,教育,female,,约克大学 (University of York),十一弦馆主,,15,0,11,0,2,88,12455,Black-Scholes-Merton模型,,,,,032b13b124282bc53a498527621101ab
16821,17613,luo-yang-19-53-76,北京,广告,male,,,Steven,,91860,21044,11,125,10,123,24615,生活,电影,生活方式,人生,心理学,eb8517756c9381c74d3afa2571506cd5
16822,17614,wang-jing-wen-46,杭州,广告,female,,,咖喱钙钙,,21532,9616,11,50,2,124,3911,星巴克,X 是种怎样的体验,生活,电影,旅行,bf2ca64d30005e665f37b29d8278ce16
16823,17615,ju-ju-6,,广告,female,,,令狐舜,,77,20,11,59,0,106,32,生活,法律,电影,音乐,足球,bd3b9288ae152d9a21a175419eb39f61
16824,17616,AlvinTao,,创意艺术,male,,,陶虓,,0,0,11,3,0,216,10,音乐,建筑行业,建筑师,建筑设计,网易云音乐,b3b77906b460d9b7e40745b9202466d4
16825,17617,gu-yi-91,,电子商务,female,,,顾异,,0,0,11,0,0,1,11489,节操手机,,,,,3495974c96e36637605b8fc97a75934a
16826,17618,camellia-5,成都,财务,female,,四川大学,Camellia,,1498,356,11,34,0,640,745,生活,旅行,电影,音乐,人际交往,feac01ba5c9353249efbbedf6baea5e4
16827,17619,foncion,广州市,教育,male,,CNAM,foncion,,1446,435,11,206,0,244,271,英语,粤语,苹果公司 (Apple Inc.),语言,平面设计,dd03ff83d410af0ec78c6603144d3d28
16828,17620,BENGO,广州,,male,,,BENGO,,0,2,11,2,0,30,2,英语,粤语,苹果公司 (Apple Inc.),语言,平面设计,42de096b4ee2c135dbbf4c8219cddde0
16829,17621,zhang-qu-yan-64,北京,,female,,加州大学伯克利分校 (UC Berkeley),张趣言,,0,0,11,1,0,30,56,道,电影,,,,53e9b8b543c79e2e4f79743dafde5b8d
16830,17623,rainpalazzo,中国,互联网,male,,北京航空航天大学（BUAA）,雨廷,,413,134,11,54,1,292,128,史蒂夫·乔布斯（Steve Jobs）,iPhone,心理学,苹果公司 (Apple Inc.),大数据,5de17050f36dff0f532ba21fe42fe8e6
16831,17624,chen-chen-33-21,,房地产,female,,,chen chen,,56,11,11,14,0,229,18,旅行,装修,生活方式,风险投资（VC）,沟通技巧,2b60689eb98f245771578d10823a8017
16832,17625,li-zi-33-18-20,苏州,教育,female,,南京师大,漓子,,1,1,11,5,0,58,5,古树旋律（Deemo）,2017 年央视 3·15 晚会,,,,c39fa0918b301d724ba094075ecf4510
16833,17626,xiaotong-sun,,,female,,同济大学,Xiaotong Sun,,805,309,11,53,0,61,349,音乐,足球,电影,交通,建筑设计,b38666496edeb7d44ffe8679b74394f4
16834,17627,itsuka05,,,female,,,itsuka05,,0,0,11,0,0,50,2,金融学,天文学,自然科学,穷游,自助游,32282965f2d2bf941bbabd6b5e404057
16835,17628,liu-fang-bai-shi-56,,计算机软件,male,,,鳄鱼,,0,0,11,0,0,302,9,知乎,创业公司,苹果公司 (Apple Inc.),两性关系,体育,6dc5b34c7a24ab0826c5ad690dfa5acb
16836,17629,li-zi-12-5,,信息传媒,female,,,栗子,,26,1,11,1,0,5,1,张鲁一（演员）,,,,,c0a8a49ea5f15ff1831de91611a24008
16837,17630,biao-chen,成都,家具,male,SQ家居,西南林业大学,飙尘,,66,78,11,38,0,16,54,家具,家具行业,销售,市场营销,无损音乐,b0db09ede5df8400a40f1cca4edaa68e
16838,17631,sen-lin-mu-wan-xiong,,美容,female,,,森林母浣熊,,7,6,11,15,0,69,4,女儿,冷笑话,育儿,时尚,模拟人生 （The Sims）,9392ed95bd06391b17d97f0e1d8f78d5
16839,17632,wan-fu-26,,畜牧养殖业,male,,初级铲屎官,funst,,13036,3683,11,43,7,25,11238,时尚,男装搭配,衣服,男装,男生,ac85c862c05212b4b30084ab497db201
16840,17633,li-xing-shi-99,比利时,服装业,female,垂衣,,理型师Kiki,,4608,2120,11,25,0,42,6136,男装搭配,时尚,生活,生活方式,摄影,4fdac79474a6d1655433b84df13bfcdf
16841,17634,ai-ran-shao-46,,,,,,爱燃烧,,48183,21184,11,116,145,32,85913,跑步,马拉松,运动,锻炼,长跑,ba93bc7ae75e43987f7797be9d0ecb35
16842,17635,gu-gan-qi,卡迪夫,,female,FA of Wales,浙江大学,谷甘琪,,2805,830,11,7,1,60,3582,足球,足球教练,体育,电影,Python,ffab97f1d4ff59bf3f71f784c5defff9
16843,17636,li-zhong-yuan-9,昆明,体育健身,male,春城CrossFit,,李中元,,1164,532,11,40,0,59,3083,CrossFit,健身,举重,健身教练,健身器材,8921f4641f2bc06e8ac00c6b9fbcbf1f
16844,17637,you-qu-68,北京,高等教育,female,北京队,北京体育大学,大师姐陈邹琦,,16116,5844,11,37,0,46,12847,健身,运动,体能,肌肉,搏击项目,2efbd5a70904402f5be513271da1dc97
16845,17638,ding-dang-86-96,杭州,医疗服务,male,丁香园,,丁当,,89403,165,11,4,198,12,21649,医学,丁香园,健康,丁香园用药助手,丁香医生,e564a4176a7e71f57689fa0b5667b9ac
16846,17639,drlianggao,德国,临床医疗,male,,,高亮,,3151,956,11,73,29,1,4335,医学,运动医学,骨折,骨科,跑步,63c1a23873905ac60fef9976227daa3f
16847,17640,zkyo,上海,互联网,male,TapTap,社会大学,张乾,,614,54,11,67,8,125,949,游戏,暴雪娱乐 (Blizzard),手机游戏,VeryCD,炉石传说（Hearthstone）,64bacf1ebf0b34820d52bfe948cf31b4
16848,17642,cai-cai-jia-de-xiao-pang-xie,成都,计算机硬件,female,,,高冷的螃蟹,,137,14,11,27,0,177,19,美食,健身,阅读,冷知识,宠物饲养,3d46958c81ec98209e70c78864a1dd5c
16849,17643,re-ai-jian-shen-ai-mei-zhuang,,,female,,,热爱健身爱美妆,,209,38,11,8,0,116,281,医生,医学,教育,减肥,心理医生,c7b2c7813eca19327afd1d9937c7011a
16850,17644,dove-97,,,female,,,Dove,,111,35,11,14,0,35,42,心理学,编辑,咖啡,摄影,新媒体,46d550b610356fa8531ec431bf19c3b0
16851,17645,iris-fromm,上海,广告,female,acxiom,东北林业大学,Iris Fromm,,19723,5715,11,37,1,399,3654,广告,心理学,女性主义,生活,电影,46b21eb7c4a1ec9a07eae678fbdce94a
16852,17646,momoko-71,,,female,,,momoko,,103,21,11,36,0,56,22,医学,美食,钓鱼（广义的）,家居,财务,8f2ebbce91d22133b56ebd1c4b68dfb6
16853,17647,ou-yi-ting-97,,,female,,,三朵,,12,1,11,8,0,7,4,佛教,执业药师,互联网创业,化妆,淘宝卖家,a634a1fadf08d4ccd3b230277097f9e1
16854,17648,xiao-tian-xing-63,,,female,,,xiaotianxing,,7,0,11,9,0,17,2,佛教,执业药师,互联网创业,化妆,淘宝卖家,65e524485abcca47282d4b745c4bcab9
16855,17649,estee,北京,广告,female,,,estee,,675,295,11,142,0,44,406,跑步,马拉松,法语,广告,巴黎（Paris）,7c62595735547093f9f681e63f562ace
16856,17650,sinianwuhen,,电子商务,male,,,思念无痕,,0,0,11,0,0,0,1,生活,游戏,,,,ea3e0c6f60c114e63ce4df42c2c554a2
16857,17651,wangxf91,北京,互联网,male,58 同城,,Zero,,539,118,11,26,0,364,374,前端开发,互联网,JavaScript,用户体验,科技,ccadb142d476bfbbf413aa49204beb27
16858,17652,choppindinono,山东青岛,,female,,,choppindinono,,0,0,11,0,0,107,6,网上购物,投资,知乎每周精选,古典音乐,跑步,680b789fe92d75b6e5bc8e53adff8940
16859,17653,ye-zhi-jing-ling,珠海,,male,,,和光同尘,,178,78,11,26,0,203,67,生活,文学,情感,人文,西安,4dc95d4d6a71474cc00ccc2d29524b37
16860,17655,kang-kang-90,,,female,,,康康,,108,33,11,15,0,79,33,人际交往,礼仪,两性关系,生活,电影,d7b608e9b02492320861498a4f8ed037
16861,17656,gaoxiaoman,,,female,,,高小曼,,80,22,11,41,0,198,23,生活,生活常识,学习,健康,自制力,4089f95ffaaeffe0a87664fdf20f4f35
16862,17657,wen-zhi-hu-23-46,,教育,male,,,[已重置],,0,0,11,0,0,7,1,自然科学,篮球,物理学,生活,金融,75af8922f12b8f44df3a3e9fd56b56ff
16863,17658,ljialeft,,,male,,,邻家左左,,13092,2743,11,58,0,431,1328,美食,职业发展,投资,摄影,音乐,84d3caeefe426d9546238eef38f3dcde
16864,17659,windzerg,,,female,,,书本滑,,17,10,11,15,0,50,56,科幻,建筑,电影,科幻小说,Evernote,8387791a235a953b3cd387896d607ea2
16865,17660,yue-bing-deng,,银行,female,,,月冰灯,,4,2,11,9,0,13,10,五十度灰（小说）,求职,职场,高效工作,注册会计师（CPA）,295b64e65e065e0e97c63fc59c68ff11
16866,17661,rinraikin,深圳市,计算机软件,male,知乎公共领域编辑计划,,Rinraikin,,606,82,11,76,0,147,219,情感,恋爱,两性关系,冷知识,婚姻,22c3a9c9e0fba23547ba544fb55937c8
16867,17662,wang-bei-bei-90,,,male,,,王背背,,0,0,11,0,0,3,1,纪录片,植物,数学,成人内容,CCTV 纪录片,49eebd9e475110f8e58ef32480158baa
16868,17663,wang-qian-34-19-94,巴塞罗那,,male,,同济大学,王謙,,1867,913,11,49,4,34,1275,建筑,建筑设计,建筑学,,,6f00881f84b6bc2f73b329852b3f61a1
16869,17664,yan-ling-bin,,,male,,,晏灵斌,,0,0,11,0,0,5,1,笑话网站,管理,领域笑话,,,fb2ab01faccb6decd2fd0c139007bd32
16870,17665,jasonqu,美国,,male,Coupag,深圳大学,Jason Qu,,3611,992,11,122,0,177,796,一级方程式赛车（F1）,摄影,电影,军事,美国,22632d97fa397f02d3241146a0feb413
16871,17666,zmao,,,male,,,AndyMao,,2608,758,11,86,9,142,2367,金融,两性关系,性生活,金融衍生品,股票期权,2be0755b9ebd891a5ee37f50a0dce4a8
16872,17667,lu-ming-15-83,,,male,,,吕明,,0,0,11,0,0,121,1,装修,建筑,建筑设计,豆瓣东西,摄影,661c261bcd9f40cb4ec3a45c7f09c432
16873,17668,xu-ming-xuan-007,西安,临床医疗,male,,,Matthew Shu,,1644,421,11,31,0,24,641,医学,健康,饮食,社交网络,建筑史,81787a9df9e1ca3587df961aa4ca9c35
16874,17669,xia-zhi-4-51,上海,汽车,male,,,夏至,,0,0,11,2,0,146,3,冷知识,分手,职业发展,自然科学,摄影,6ed396cef489e5eee3ec27a61b527aa7
16875,17670,xi-nan-you-ke,,,female,,,西南游客,,2,2,11,7,0,3,3,美食,跑步损伤,电子竞技,声控,辩论,20c7292227ec561153df60381c575a46
16876,17671,fei-tian-mao-4,西安,,male,,,飞天猫,,64,37,11,15,0,210,117,调查类问题,iPhone,相机,人际交往,三体（系列小说）,51caee1106d9e37db5ccbdbdf3bf1e6c
16877,17672,lau-zhi-jie,杭州,金融,male,,,惊涛,,6,1,11,4,0,365,8,金融学,创业公司,Jeep自由光（Cherokee）,文学,投资,f9193336e38d56fc28984dc93d51499b
16878,17673,hahashen,济南,电子商务,male,润,Blueshit University,楚梵尚祥,,1524,399,11,323,0,967,148,生活,汽车,创业,健康,设计,51bdc29187e43335f0348b219ba0e862
16879,17674,lao-qiang-82,北京,教育,male,,,老枪,,201,33,11,3,0,1209,32,恋爱,家庭,社会,婚姻,中国文化,e33442987d3f802baa1f970cac2a0c47
16880,17675,wangyipeng,,,female,,,王一鹏,,1319,408,11,122,2,62,1476,杂志,电子商务,社交网络,O2O,媒体转型,4074cf4b8d3a8f1184bf1d2260891f2e
16881,17677,bu-xiao-gua,山东,,female,大只萝莉,,布小瓜,,236,54,11,11,1,69,36,摄影,X 是种怎样的体验,文学,故事,文化,2e44bd0def7f0df4ceac57e8f8f39119
16882,17678,visualvr,北京,,male,某某网,中国人民大学,张珺,,27218,3535,11,275,35,237,3764,推理小说,游戏,围棋,推理,LoveLive!,f74852009020cfe9161eb9ef21885a94
16883,17679,ran-ran-44-55,重庆,服务业,female,,四川美术学院,然然,,351,118,11,3,0,88,71,设计,阅读,知乎,自然科学,投资,346fd5ff9216538b1f617fa137b49a1b
16884,17680,gui-kuang-ge-60,,,male,,,鬼狂歌,,181,50,11,17,0,18,20,刀塔（DOTA 2）,游戏,海贼王（ONE PIECE）,世界历史,历史,b9fe04574555ecd9a8f60d0339ee19cc
16885,17681,qimingwenfang,北京,电子商务,male,淘宝店铺：启明文房,湖南师范大学,启明书法,,1600,921,11,109,20,207,1509,书法,毛笔书法,毛笔,硬笔书法,字帖,0a3330508f3d7dc754aea43931a5860e
16886,17682,da-ning-6,北京,教育,female,,首都师范大学,大凝,,3337,173,11,5,18,13,3634,书法,教育,儿童教育,字体,书法教育,98d668d0a6caf6c228bd4aaec31a6308
16887,17683,lt1126,,,female,,,Notenn,,5712,1095,11,5,0,28,2027,文化,摄影,英语口语,日语,价值观,34edd67d46a9253e0403e3f90fe7a731
16888,17684,tears-sweet,杭州,创意艺术,female,出版专著《雪庐诗社》,中国美术学院,逸格草草,,4231,799,11,14,14,66,3362,绘画,艺术,国画,设计,中国美术学院,b8ece0ad86ba45b522d14f62b52ba759
16889,17685,shu-fa-de-jing-jin,北京,,male,,中国新闻学院,董敬民,,1530,318,11,63,53,12,1326,书法,毛笔书法,练字,硬笔书法,楷书（书法）,56757fdd946f6a04c1cb720b30a8d79f
16890,17686,alvin969,北京,互联网,male,,北京科技大学,孙文亮,,14795,5989,11,159,3,190,18925,数据分析,摄影,数学,数据挖掘,数据统计,ecd1471b5f64bf702b16e655cdfc790f
16891,17687,lusimov,北京,,female,,,Lusimov,,13349,2339,11,117,53,154,15176,调查类问题,动物,历史,自然科学,韩国,6862973b04714a888e75fb7f41b72098
16892,17688,dsfysweixin,,,male,,,哈影小十君,,23822,3303,11,126,28,0,3926,电影,明星,动画,动漫,人物,33a8da78b52eadabb25b0aebd89f0cba
16893,17689,liu-ruo-ying-91,红尘客栈,法律,male,,,刘焫鹦,,227334,32265,11,179,78,39,31919,电影,小说,教育,生活方式,心理学,cee39d5244aa70ae2efa053a8652ca3f
16894,17690,yun-fei-68-87,霍格沃茨图书馆禁书区,,female,,,云妃,,44629,5933,11,130,438,41,7948,哈利·波特,哈利∙波特（系列电影）,J·K·罗琳,神奇动物在哪里（电影）,邓布利多,c6fd8f4370f4c3aa29e9ab20d1338e19
16895,17691,skyyang,法国,证券投资,female,,,Nothing,,19405,2318,11,12,0,57,6055,心理学,日本,股权,自然科学,职业发展,5b6135f638f424cdb202cd5f0520ab0a
16896,17692,zhao-yang-gong-yuan-dong-qi-men-er,,,,,,朝阳公园东七门儿,,8679,1960,11,25,3,327,9966,心理学,日本,股权,自然科学,职业发展,ced78ed086b3123f11c8ae59c20639d4
16897,17693,jun-zhou-72,,法律,male,,,Jun zhou,,186943,26372,11,296,25,267,88822,X 是种怎样的体验,法律,美食,文学,司法考试,092d6c90a45a9470b16cda5c74bc195c
16898,17694,S01678,东北,国防军事,male,,,云依,,94239,17438,11,220,0,113,12410,恋爱,文学,故事,生活经历,人际交往,5b6ae3ff7434e9ca1985f0d203c319ff
16899,17695,guo-xiao-qi-46,,,male,,,郭小七,,261,90,11,7,0,172,55,美食,建筑,艺术,绘画,阅读,ecb93aec3c92506294beacc1c7a0634a
16900,17697,liu-qiaojue,伦敦（Greater London）,科研,female,,西安交通大学（XJTU）,刘二爷,,9928,3079,11,43,4,31,4371,杀人游戏,狼人,桌面游戏,国际象棋,电影,41cdb7a0445e284beaf7d4f221d1b1e4
16901,17698,risd-de-mei-zha-zha,留学美国,创意艺术,female,罗德岛设计学院（RISD）,罗德岛设计学院（RISD）,Risd的煤渣渣,,286,113,11,109,15,0,582,留学美国,罗德岛设计学院（RISD）,作品集portfolio,工业设计,设计,0e1309284919a6e769ad38de6194e1c2
16902,17699,renxingjie,纽约,互联网,female,,,纽约媚姐,,61728,3841,11,42,71,316,35226,内衣,时尚,两性关系,亲密关系,生活,542c76646288ee583d644a83b9e1de2e
16903,17700,diane-53-15,,,,,,Diane,,0,1,11,2,0,6,1,化妆,油画,电影,性别平权主义,美术,a5dc3e46c148b3bf8e4cb41ecfe07634
16904,17701,ruanniu,,创意艺术,female,,鲁迅美术学院,yanni,,142,38,11,4,0,16,57,旅行,美食,电影,职业发展,减肥,4dd619605e4bb0cf92c7a5ffb5d9541b
16905,17702,ehome-dian-zi-jing-ji-ju-le-bu,,,,,,EHOME电子竞技俱乐部,,30685,5043,11,69,16,50,17283,刀塔（DOTA 2）,电子竞技,游戏,DotA,Dota 2 国际邀请赛  TI,f9b368b5ac69681a7ad5a9a541d37841
16906,17703,sun-yun-da-90,,,male,,鲁迅美术学院,孙运达,,0,0,11,1,0,8,2,建筑设计,装置艺术,MacBook Pro,知乎 Live,现代艺术,537e81165d03e2d304f166203370f735
16907,17704,zhu-san-87-55,赞比亚,互联网,male,,,朱三,,657,100,11,47,6,81,91,历史,冷兵器,美食,水浒传,育儿,6db2d4b5990dff72715e1ed9d5369aa7
16908,17705,li-bu-xu-fa-tan-hua-lang,,,male,,,例不虚发探花郎,,303469,37307,11,1143,57,86,17042,刀塔（DOTA 2）,军事,电子竞技,美食,游戏,4da5a3efc3da23ef7bde393724b96e55
16909,17706,shen-qi-de-yang-zong,通县,零售,male,黑作坊,官园小学,神奇的洋总,,17905,3759,11,631,6,208,6685,脑洞,故事,社会,小说,X 是种怎样的体验,8a2d0ef7ab5311fe4a2c94357ffb7d6c
16910,17707,lao-wang-zi,苏州,餐饮,male,,新华小学,老王子,,20119,5840,11,146,0,31,4587,和田玉,生活,健康,生活方式,生活经历,fa1f1997c6599e42ca4b3c630f025539
16911,17708,zai-jian-ha-si-qia,,,male,,,再见哈斯卡,,81566,8462,11,71,68,76,12043,刀塔（DOTA 2）,故事,脑洞,DotA,小说,460482d46184ba54e8ce12471c025af9
16912,17709,yang-ze-yong-3,北京,,male,烟草行业,研究生,彩云,,138186,14303,11,549,14,891,12620,生活,烟草行业,烟草,人际交往,段子,4592954b6dab1128c2531833c8374b22
16913,17710,wu-yong-qiang-25-59,厦门,,male,,,屠炙,,30908,7776,11,78,6,26,5159,文学,脑洞,情感,美食,电影,b4a51220ec58e4f6c83642cc28f3b1c7
16914,17711,mei-gui-ci-ke,南京大学金陵学院,,,,大学生,WW轩轩,,0,0,11,0,0,8,3,情感,,,,,f491f1dfcf16514f28ba86466d0d518c
16915,17712,billzhang-75,日本,法律,male,失业,中央大学（Chuo University）,billcheung,,593,136,11,302,5,333,121,生活,法律,律师,恋爱,日本,a0b58dcae16f6884015df9707b3c292c
16916,17713,sha-sha-84-33,苏州,法律,male,,Utrecht University,S.Sha,,3045,679,11,232,13,49,1175,法律,生活,电影,律师,法学,62ab61e02eb855e41bbee0a671d10033
16917,17714,borischai,东京,法律,male,律师事务所,京都大学,Boris,,2190,663,11,71,0,332,2498,日本,法律,法学,法学硕士,华东政法大学,e94959f62ef595d3f2149b325a1844a5
16918,17715,shenzhi111,,法律,male,,,杨文彪,,4083,1339,11,30,0,704,1827,法律,法学,律师,律师职业发展,法律常识,6016e4252c6d2f15362720ad7d8eebcc
16919,17716,qi-yue-07-10,上海,,female,,,祁悦,,0,0,11,0,0,169,187,装修,知乎,摄影,人生,数据分析,8803b600edeeba4fc505e6d9892c3806
16920,17718,yangshuye,,保健,male,,,杨咩咩,,9622,1920,11,172,1,470,940,历史,文学,网球,篮球,笑傲江湖,ba7e8a996b0aa2a19a0418798136a2d3
16921,17719,erxiaoer,,互联网,female,,,小二,,17177,2483,11,360,0,692,1844,生活,调查类问题,电影,美容护肤,物理学,9b210ada2ee38dfd6e0eb18f311f5161
16922,17720,xue-ying-ying-98,武汉,教育,female,,,影炫,,75,25,11,19,0,290,265,电影,恋爱,女生,情感,生活,83b923c6d2a18ee5aae73aaa35a38ed3
16923,17721,wang-pei-yang-10,,,female,,,王梓菡,,38,6,11,58,0,96,66,生活,异性交往,健身,成人内容,多肉植物,edae6ab8b340be292f982654a6173d2f
16924,17722,loo-malili,,信息传媒,female,,,Amioya,,2,0,11,1,0,85,72,香水,越南,聚会,法律,房地产,d380069e8fe5f4e721d687f29f0e7677
16925,17723,xie-ta-la,广州市,互联网,female,微信,中山大学（SYSU）,叶塔拉,,124,38,11,16,0,94,112,微信,用户界面设计,设计,宜家家居 (IKEA),空气净化器,565aaf5b11402fd41bbb03c747f35bcb
16926,17724,nameisan,深圳市,,female,,,nameisan,,8,2,11,3,0,163,118,电影,日常心理分析,日本文化,潮汕地区,海贼王（ONE PIECE）,3ca88c8276d5708f24f3bfa472ee05f4
16927,17725,chenbosu,随州,政府,female,,,双拼半糖去冰,,90,64,11,16,0,75,171,恋爱,生活方式,文艺,女性,摄影后期技术,3885a445d93a8c2b59fca000381277b6
16928,17726,effielee,,,female,,伦敦国王学院 (King's College London),Effie Lee,,50,11,11,4,0,258,92,Deadline,音乐制作,健身器材,废除死刑,生活常识,b4c264b0b16e468c86938531b642b85e
16929,17727,audrey-eren-85,,,female,,,Audrey Eren,,1,4,11,3,0,144,21,人生,文艺,调查类问题,生活,数据分析,6746851ddc65455a396926c859ef656c
16930,17728,poonmanwai,,,female,,,POONSZEWAI,,3987,641,11,45,0,109,1181,舞蹈,美容护肤,生活,化妆,服饰搭配,d07f5cf99d4171466d2cda6e7e7b6e17
16931,17729,xi-yan-cream,,,female,,,镖镖燃,,1066,432,11,125,0,328,209,减肥,运动,健康,烹饪,生活常识,c28bd915fcafcb3f89db93b56313cf4d
16932,17730,yeaahhh,科威特,资本投资,female,,,yeaahhh,,94,13,11,7,0,59,109,金融,拖延现象,,,,210adeb07a7f2cce54440cc857fbf5a3
16933,17731,mi-xiao-mi-89-32,西安,,female,,,Charm,,89,32,11,12,0,87,57,恋爱技巧,环境保护,环境工程,冷知识,西安,cc95dbe1dd4c91ae392b6dc55d64458e
16934,17733,jiu-mei-51,,,female,,,九妹,,101,35,11,27,0,36,69,水彩画,人际交往,中央美术学院,家具设计,儿童心理,3fd90deb16fe4a8511c9b22e8e4085ca
16935,17734,liang-liang-90-88,,高等教育,male,,,图图,,208,44,11,12,0,52,15,LaTeX,神经网络,宽客 (Quant),排版,算法,55dc6eb596e96b5470681478faef2653
16936,17735,hei-se-jiu-yue,,,male,,,黑色九月,,418,77,11,32,0,1082,124,两性关系,博士,文化,汽车,建筑,2068ae64214484bdf2a3e21da85fb80e
16937,17736,li-kai-43-83,,大宗交易,male,,,KAiLi,,14,9,11,38,0,89,32,生活,创业,股票市场,健康,科技,854f992044bb6fdf82601045e430ee5a
16938,17737,Tanz,,,male,,,谭正,,3045,403,11,36,0,54,317,军队,投资,北京生活,北京,创业,71b7484bce50374a68d32f1c611cf520
16939,17738,goldenchen,上海,计算机硬件,male,,,GoldenChen,,25539,4446,11,55,0,64,5322,军事装备,航空母舰,历史,健身,汽车,7c686b7a08399dc747e1e177a8412ad8
16940,17739,liu-kan-shan-78,北京,市场推广,male,知乎,,刘看山,,136,0,11,0,2,1,3817,刘看山城市冰屋,北极,刘看山,,,83c229e5e026d4f8b685aa2750902459
16941,17740,guai-qiao-ting-hua-ha-shi-qi,,,male,,,乖巧听话哈士奇,,129,1,11,3,4,80,271,天文学,自然科学,无机化学,Python,统计力学,d625e057ba5c7fff539cd514b84f0329
16942,17741,bei-jing-da-xue-wang-luo-wen-xue-lun-tan,,,,,,北京大学网络文学论坛,,1284,0,11,0,26,3,1165,天文学,自然科学,无机化学,Python,统计力学,45e98a607258fad4d6a7093df66ad1e3
16943,17742,caimingchen87,,互联网,male,,,caimingchen87,,3014,619,11,35,0,41,221,历史,经济学,LYNK＆CO（领克）,第二次世界大战,行星科学,9fe9fb645fe1ae399074eac8e910b667
16944,17743,ferryxp,北京亦庄,高新科技,male,,,ferryxp,,2,0,11,1,0,11,16,生活方式,风险投资（VC）,自然科学,量子点发光二极管,交互设计,f81c3ef9301c81c1e4e23c185d456dcd
16945,17744,xiaowu-xiaowu,上海,种植业,male,,大学,萧武,,7172,1234,11,81,10,105,1054,历史,三国,政治,电影,法律,6fdd148ac7f3477e018ec30e21b608c2
16946,17745,flagleung,上海,互联网,male,,天津工业大学,豆农,,13957,1842,11,102,14,154,1398,政治,中国,历史,国际政治,电影,375d0c7dd7edb58c8feafce3babe010e
16947,17746,mu-ke-ji,西城区,政府,male,国家计委,清华大学,穆克疾,,82,14,11,2,1,23,591,篮球,人文,商业,科技,,a426ae08fc8e5eb94486d92a53128055
16948,17747,min-er-hao-gu-qie-bi-lao-peng,,电子游戏,,,,敏而好古窃比老彭,,511,103,11,2,0,3,184,历史战役,战争史,历史地理学,信息技术（IT）,架构,b6bd3bc43b0df742f831b2d4b88a89cc
16949,17748,antares,,,female,,,antares,,8485,792,11,60,25,171,1658,数学,游戏,美食,机器学习,烹饪,849dd7a6ae1261ca5f1580866610a1a6
16950,17749,mumulaoshi,,,,,,木木老师,,6090,1092,11,101,8,0,1823,中国历史,中世纪,教育,德语,词源,42ac41cdb4714951194a88c7ee35f406
16951,17750,hu-yan-bing-81,石家庄,,male,,,胡雁冰,,11068,460,11,16,4,54,600,电影,历史,政治,成人影片（AV）,文学,086018cb01c2c349ff7d62044848896f
16952,17751,huang-tai-ji-41,,,male,,,皇太极,,206558,18972,11,61,105,158,73808,电影,旅行,搭讪,阅读,心理学,0800a987f70d3486479cd00b357faf28
16953,17752,omena-pji,紫明樓,,female,,,Omena P姫,,3508,524,11,39,0,82,1137,香港,临高启明,法律,历史,香港与内地关系,970181f87d20a2bd04765da2a0599f9f
16954,17753,wang-kaisoul-45,上海,地产建筑,male,,,王大表,,0,0,11,1,0,495,65,海军,留学欧洲,建筑设计,摄影,同济大学,867be0dc601e300cc312ae5f32a53222
16955,17754,pc.seawind,,,male,,,诗云,,5904,2348,11,91,0,79,2519,音频,互联网,录音,音频编解码,自然语言处理,664d35b5a61593dbc3ba6bef83e54efe
16956,17755,zhaoqiansun,苏州,高等教育,female,,苏州大学,赵钱孙,,34,6,11,9,0,14,117,教育,冷知识,金庸,自然科学,摄影,35126855c330886357bc3047dd0ff0c1
16957,17756,xikaxin,,,female,,,西卡,,44,21,11,46,0,13,5,两性关系,法律,人际交往,30 岁,厨具,69895aa529ab35f0458665fcbe841d61
16958,17757,wang-xiang-29-56,北京,地产建筑,male,北京,,王翔,,350,123,11,41,0,48,121,北京,建筑,中国历史,历史,战争,eca2b48c1fe4b7bf46a768173b3834f1
16959,17758,chen-su-49,北京,,female,,,陈苏,,1404,412,11,39,0,119,393,AKB48,摄影,足球,生活,旅行,a3b3ab2a2657086dfe5af38fdd6c3e82
16960,17759,lin-wen-mo,东莞,,male,,,林文默,,1388,118,11,75,0,289,77,生活,魅族科技,调查类问题,知乎社区,人生,0388366d7b1ad256a50d67a5629e3227
16961,17760,pir-53,贵阳,房地产,male,,,pir,,913,104,11,123,0,247,61,生活,情感,两性关系,电影,历史,f61280ff1c7d194f112162e791eecd5d
16962,17761,ning-fei-niang-niang,北京,培训,female,,,宁茶仙,,1001,238,11,25,0,27,909,茶,大提琴,老友记（美剧）,古筝,音乐,d946a3f33e4e6a8257952566d64ab718
16963,17762,zhao-tian-87,Beijing,,male,,清华大学,土人,,561,80,11,59,0,831,992,清华大学,刀塔（DOTA 2）,调查类问题,Dota 2 国际邀请赛 TI5,DotA,bf11b2b4a803e70192d74491bccd7393
16964,17764,kyle-lu-69,北京,,male,Working on it,加州大学戴维斯分校 (UC Davis),Kyle Lu,,677,138,11,302,0,83,241,电子音乐,伪娘,机械键盘,耳机,反恐精英：全球攻势（CS: GO）,7bacbc0577763a7e006f56dca9587289
16965,17765,_yf_,,计算机软件,female,,SJTU,凌逸枫,,190,21,11,18,2,83,128,计算机,动漫,Android,互联网,摄影,39fb09125850d23fd5e0859b89c6cb3e
